gender,height,weight,wingspan,experience,boulder_max,boulder_recent,boulder_90,route_max,route_recent,route_90,freq_climb,hrs_climb,hrs_train,freq_hang,weight_hang_half,weight_hang_open,mm_hang_half,mm_hang_open,campus_freq,campus_dur,end_freq,cross_freq,hrs_cross,pull_rep,pull_weight,push_rep,lsit_time,back_2,back_3,front_2,front_3,full_crimp,half_crimp,middle_2,monos,open_crimp,pinch,slopers,hangboard,no_hangs,max_weight,min_edge,one_arm_hang_program,other_protocol,repeaters,hangboard_2,4x4,arc,feet_on_campusing,laps_of_routes,max_moves,hangboard_repeater_protocols,other,route_climbing_intervals,systems_boards,threshold_intervals,endurance,antagonists,core,legs,upper_body_pulling,upper_body_pushing,strength,indoor,outdoor,act_count,running,yoga,biking,cardio,hiking,other_cross
0,183.0,73.0,192.0,4,5.0,3.0,4.0,27,21,22,1,4,3,1,0.0,0.0,0.0,0.0,0,0,0,2,4,20.0,40.0,20.0,0.0,0,0,1,1,1,1,1,0,1,0,1,True,0,0,0,0,0,1,True,0,0,0,0,0,1,0,0,0,0,True,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,178.0,66.0,176.0,15,6.0,7.0,5.0,26,24,23,3,6,7,0,0.0,0.0,0.0,0.0,0,0,1,0,0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,1,0,0,True,0,0,1,0,0,True,0,1,1,1,0,0,0,0,0
0,173.0,67.0,173.0,4,6.0,4.0,5.0,25,24,24,3,6,4,0,0.0,0.0,0.0,0.0,0,0,0,2,3,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,1,0,0,0,True,0,0,0,1,1,True,0,1,0,0,0,0,0,0,0
0,176.0,70.0,203.0,15,9.0,6.0,4.0,29,23,22,3,9,4,2,20.0,10.0,10.0,10.0,0,0,3,2,4,15.0,20.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,True,0,1,1,0,0,0,True,0,1,0,0,0,0,1,1,0,1,True,1,1,1,1,1,True,0,1,1,0,0,0,0,0,1
0,176.0,68.0,179.0,9,6.0,6.0,5.0,26,25,24,2,5,5,0,0.0,0.0,0.0,0.0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,0,1,True,0,0,0,0,1,0,True,0,0,0,1,0,0,0,1,0,1,True,1,1,0,1,0,True,0,1,1,1,0,0,0,0,0
1,159.0,51.0,161.0,7,6.0,5.0,2.0,24,23,18,3,8,4,1,0.0,0.0,0.0,0.0,0,0,1,3,2,7.0,0.0,15.0,0.0,0,0,1,1,0,0,1,0,1,0,0,True,0,0,0,0,1,1,True,0,0,0,0,0,1,1,0,0,0,True,1,1,1,0,0,True,0,1,2,0,1,0,1,0,0
0,177.0,58.0,179.0,10,10.0,9.0,7.0,28,27,26,5,6,5,2,28.0,28.0,0.0,0.0,0,0,2,2,2,28.0,30.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,True,0,1,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,True,1,1,0,0,1,True,0,1,1,0,1,0,0,0,0
0,188.0,77.0,188.0,9,7.0,7.0,6.0,26,25,25,3,9,1,1,30.0,0.0,18.0,0.0,1,1,0,1,1,14.0,0.0,30.0,8.0,0,0,1,0,0,1,1,0,0,0,0,True,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,0,1,1,1,True,0,1,1,0,1,0,0,0,0
0,173.0,72.0,173.0,15,7.0,6.0,6.0,32,28,29,3,12,4,1,0.0,0.0,0.0,0.0,1,1,1,1,1,20.0,0.0,30.0,0.0,1,1,1,1,0,1,1,0,1,1,1,True,0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,True,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,193.0,88.0,198.0,15,5.0,4.0,3.0,23,23,20,3,8,2,1,0.0,0.0,14.0,0.0,0,0,1,2,2,11.0,0.0,28.0,0.0,0,0,0,0,0,1,0,0,0,0,0,True,0,0,0,0,0,1,True,1,1,0,0,0,1,0,0,0,0,True,1,1,1,1,1,True,0,1,1,0,1,0,0,0,0
0,188.0,84.0,196.0,3,8.0,8.0,5.0,24,23,23,4,6,7,0,30.0,0.0,10.0,0.0,1,1,2,2,2,25.0,30.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,0,True,0,0,0,0,0,0,1,0,0,0,True,1,1,0,0,1,True,0,1,0,0,0,0,0,0,0
0,184.0,76.0,186.0,2,6.0,6.0,3.0,23,20,19,3,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,1,1,0,0,0,0,0
1,170.0,55.0,170.0,5,4.0,4.0,2.0,20,20,18,3,4,1,0,0.0,0.0,0.0,0.0,0,0,1,1,2,8.0,8.0,30.0,1.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,1,0,0,True,1,1,1,1,1,True,0,1,1,0,0,0,1,0,0
0,175.0,68.0,175.0,15,5.0,2.0,1.0,23,23,21,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.0,0.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,1,0,1,0,0,0,0
0,167.0,61.0,169.0,2,9.0,9.0,7.0,26,26,23,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,178.0,61.0,179.0,6,10.0,8.0,7.0,29,28,26,3,8,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,24.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,189.0,74.0,192.0,8,12.0,11.0,9.0,32,31,30,5,13,2,2,35.0,0.0,0.0,0.0,0,0,1,2,2,25.0,25.0,50.0,0.0,0,0,0,0,0,1,0,0,0,0,0,True,0,1,0,1,0,1,True,0,1,0,0,0,0,1,0,0,0,True,1,1,0,1,1,True,0,1,1,0,1,0,0,0,0
1,159.0,53.0,158.0,10,7.0,7.0,4.0,24,24,22,2,6,6,1,0.0,27.0,0.0,0.0,1,2,2,1,2,12.0,0.0,10.0,0.0,0,1,0,1,1,1,0,0,1,1,1,True,0,1,0,1,1,1,True,0,0,0,1,0,1,0,1,1,0,True,1,1,1,1,1,True,0,1,2,0,1,0,1,0,0
0,181.0,71.0,183.0,7,9.0,9.0,5.0,29,29,24,5,8,3,1,0.0,0.0,0.0,0.0,2,2,1,3,1,22.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,True,0,1,0,0,0,0,True,1,0,0,0,0,1,0,0,0,0,True,1,1,0,0,1,True,0,1,1,0,1,0,0,0,0
0,175.0,57.0,180.0,2,7.0,7.0,4.0,23,23,19,3,4,5,2,0.0,13.0,0.0,0.0,0,0,2,2,1,13.0,20.0,0.0,0.0,0,1,0,1,0,1,0,0,1,1,0,True,0,1,0,0,0,1,True,0,1,0,0,0,1,0,0,0,0,True,1,1,0,1,0,True,0,1,3,1,0,1,0,1,0
0,183.0,76.0,190.0,6,3.0,3.0,2.0,25,25,21,3,12,6,0,0.0,0.0,0.0,0.0,0,0,1,6,6,30.0,0.0,20.0,1.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,True,1,1,1,1,1,True,0,1,1,0,0,0,0,0,1
0,180.0,70.0,180.0,4,6.0,7.0,4.0,15,15,15,3,6,3,3,0.0,0.0,0.0,14.0,2,1,1,2,1,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,1,0,1,True,0,0,0,1,0,1,True,1,0,0,1,0,1,0,0,1,0,True,0,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,173.0,77.0,180.0,10,7.0,7.0,5.0,27,25,24,4,6,3,1,32.0,0.0,8.0,0.0,1,1,1,3,2,16.0,25.0,0.0,26.0,0,0,0,0,0,1,1,0,0,1,0,True,0,1,0,0,0,0,True,0,0,0,1,0,1,0,0,0,0,True,1,1,1,1,1,True,0,1,1,0,1,0,0,0,0
0,187.0,78.0,183.0,0,4.0,4.0,3.0,20,20,19,2,6,0,0,0.0,0.0,0.0,0.0,0,0,2,3,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,1,0,0,0,0,1,0,0,0,True,1,1,1,1,1,True,1,0,1,1,0,0,0,0,0
0,184.0,76.0,192.0,5,7.0,7.0,4.0,25,24,23,3,9,5,0,0.0,0.0,0.0,0.0,0,0,0,2,8,23.0,0.0,35.0,40.0,0,0,0,0,1,1,0,0,0,1,1,True,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,1,0,1,0,1,0,0,0,0
0,178.0,70.0,178.0,2,4.0,4.0,4.0,26,26,25,3,4,2,3,23.0,0.0,10.0,0.0,0,0,0,2,1,0.0,23.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,True,1,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,177.0,65.0,177.0,1,6.0,6.0,4.0,25,22,23,3,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,True,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,180.0,158.0,185.0,1,4.0,4.0,3.0,25,24,22,4,10,6,0,0.0,0.0,0.0,0.0,0,0,2,2,5,15.0,0.0,25.0,100.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,1,0,0,0,True,1,1,1,1,1,True,1,0,1,0,0,0,1,0,0
1,167.0,58.0,167.0,5,4.0,4.0,2.0,24,22,20,4,7,1,1,0.0,0.0,0.0,0.0,0,0,1,2,1,3.0,0.0,25.0,0.0,0,0,1,1,1,0,1,0,0,1,1,True,0,0,0,0,0,1,True,1,1,0,1,0,0,0,1,0,0,True,1,1,1,1,1,True,0,1,1,0,0,0,0,1,0
0,170.0,61.0,170.0,4,10.0,9.0,8.0,26,24,20,1,3,3,2,0.0,0.0,0.0,0.0,1,1,0,2,2,15.0,50.0,15.0,2.0,1,1,1,1,0,0,1,0,1,0,1,True,0,0,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,183.0,77.0,183.0,1,4.0,3.0,2.0,23,23,18,4,8,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
0,179.0,70.0,182.0,1,3.0,3.0,2.0,20,20,18,3,7,1,0,0.0,0.0,0.0,0.0,0,0,1,2,3,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,True,1,1,1,1,1,True,0,1,2,0,1,1,0,0,0
1,162.0,53.0,164.0,0,2.0,2.0,1.0,15,15,14,4,8,0,0,0.0,0.0,0.0,0.0,0,0,0,4,2,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,True,0,1,1,1,0,True,0,1,0,0,0,0,0,0,0
1,170.0,54.0,169.0,1,3.0,3.0,2.0,23,23,20,3,4,2,0,0.0,0.0,0.0,0.0,0,0,0,2,2,10.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,0,1,2,1,1,0,0,0,0
0,168.0,68.0,170.0,2,3.0,3.0,1.0,22,22,17,5,8,6,2,0.0,0.0,0.0,0.0,0,0,2,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,0,0,0,0,1,True,0,0,0,1,0,1,0,0,0,0,True,1,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,187.0,74.0,198.0,4,9.0,8.0,8.0,28,27,27,5,10,5,2,0.0,20.0,0.0,0.0,3,2,4,4,2,25.0,0.0,40.0,25.0,0,0,0,0,0,0,0,0,1,1,1,True,0,1,0,1,0,1,True,0,0,0,1,1,1,0,1,1,0,True,0,1,0,1,1,True,0,1,1,0,0,0,0,0,1
0,188.0,75.0,192.0,5,10.0,10.0,7.0,31,31,27,4,15,4,2,65.0,30.0,8.0,8.0,0,0,2,2,2,0.0,0.0,25.0,28.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,1,0,0,0,0,0,0,0,0,1,True,1,0,0,0,1,True,0,1,1,0,0,0,0,1,0
0,168.0,63.0,171.0,2,7.0,7.0,5.0,24,24,20,3,7,2,0,0.0,0.0,0.0,0.0,0,0,0,3,1,17.0,30.0,30.0,15.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,True,1,0,0,1,0,True,0,1,0,0,0,0,0,0,0
0,193.0,81.0,177.74713958810068,5,4.0,4.0,2.0,21,21,20,3,4,2,0,0.0,0.0,0.0,0.0,0,0,0,2,2,5.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,1,True,1,0,0,0,0,0,0,0,0
0,172.0,72.0,160.0,2,5.0,5.0,4.0,23,23,20,2,4,2,2,9.0,6.0,0.0,0.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,0,0,0,1,0,True,0,1,1,0,0,0,0,0,0,0,True,1,1,0,1,1,True,0,1,1,0,1,0,0,0,0
0,181.0,72.0,184.0,3,9.0,9.0,7.0,29,28,27,2,6,9,2,0.0,0.0,0.0,0.0,1,1,0,3,9,25.0,27.0,30.0,25.0,1,0,1,0,0,1,1,0,1,1,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
1,170.0,58.0,180.0,14,9.0,9.0,6.0,26,25,25,4,12,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,1,1,0,0,0,0,0
0,172.0,70.0,180.0,1,5.0,4.0,3.0,25,25,23,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,3,3,20.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,0,1,True,0,1,0,0,0,0,0,0,0
0,183.0,80.0,175.0,5,4.0,4.0,2.0,22,18,16,1,3,6,0,0.0,0.0,0.0,0.0,0,0,1,5,6,15.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,1,0,0,0,0,0,True,1,1,1,1,1,True,0,1,2,0,1,0,1,0,0
0,182.0,79.0,185.0,3,6.0,6.0,5.0,24,22,22,2,4,2,2,0.0,0.0,0.0,0.0,0,0,0,1,2,10.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,0,1,True,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,False,0,0,0,1,1,True,0,1,1,0,0,0,0,0,1
0,175.0,61.0,177.0,1,8.0,8.0,5.0,24,24,21,4,10,12,0,0.0,0.0,0.0,0.0,0,0,1,1,2,15.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,0,0,0,0,1,0,0,True,0,1,1,1,1,True,0,1,2,0,1,1,0,0,0
0,177.0,81.0,176.0,1,6.0,5.0,4.0,22,22,20,3,12,2,0,0.0,0.0,0.0,0.0,0,0,0,1,1,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,0,True,0,1,0,0,0,0,0,0,0
0,187.0,85.0,190.0,5,4.0,4.0,3.0,29,24,24,2,4,5,2,0.0,0.0,0.0,0.0,1,1,2,3,1,15.0,0.0,50.0,0.0,0,1,0,1,1,1,0,0,1,1,1,True,0,0,0,0,0,1,True,1,0,0,0,0,1,0,0,0,0,True,1,1,1,1,1,True,1,0,1,0,0,1,0,0,0
0,183.0,70.0,190.0,2,8.0,8.0,6.0,24,24,23,3,8,4,0,30.0,30.0,12.0,12.0,0,0,0,4,4,18.0,20.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,1,0,0,0,True,1,1,1,1,1,True,0,1,1,1,0,0,0,0,0
0,178.0,63.0,185.0,13,11.0,9.0,8.0,30,29,29,3,6,3,1,45.0,45.0,6.0,6.0,1,1,1,3,1,24.0,35.0,30.0,0.0,0,0,0,1,0,0,0,0,1,1,1,True,0,1,1,0,0,1,True,1,0,0,1,0,1,0,0,1,0,True,1,1,0,1,1,True,0,1,1,0,0,0,1,0,0
1,156.0,42.0,130.0,1,0.0,0.0,0.0,18,18,17,2,4,1,0,0.0,0.0,0.0,0.0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,0,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,177.0,70.0,177.0,0,2.0,2.0,1.0,20,20,17,1,3,3,0,0.0,0.0,0.0,0.0,0,0,0,2,3,8.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,1,True,1,0,0,0,0,0,0,0,0
0,178.0,79.0,178.0,3,6.0,6.0,4.0,21,21,19,3,5,1,1,0.0,0.0,0.0,0.0,1,1,0,2,3,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,1,1,0,0,1,True,1,0,3,1,1,1,0,0,0
0,177.0,59.0,177.74713958810068,1,9.0,9.0,5.0,27,26,24,5,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
0,194.0,86.0,177.74713958810068,5,6.0,6.0,3.0,22,22,20,3,2,6,1,0.0,0.0,0.0,0.0,1,2,1,1,2,25.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,1,1,1,True,0,0,1,0,0,0,True,1,0,0,1,0,0,0,0,0,0,True,1,0,0,1,0,True,0,1,2,1,1,0,0,0,0
0,175.0,68.0,175.0,7,6.0,5.0,4.0,25,25,23,2,5,2,1,32.0,30.0,6.0,8.0,0,0,1,1,1,15.0,25.0,20.0,0.0,0,0,0,1,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,0,1,0,1,0,0,0,0,0,0,True,1,1,0,1,1,True,0,1,1,0,0,1,0,0,0
0,190.0,78.0,190.0,3,7.0,7.0,5.0,25,24,24,4,8,6,3,0.0,0.0,8.0,0.0,0,0,0,2,2,15.0,20.0,25.0,0.0,0,0,0,0,0,1,0,0,0,0,0,True,0,1,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,0,1,3,1,1,1,0,0,0
0,187.0,77.0,195.0,2,9.0,9.0,5.0,28,28,22,3,2,2,1,20.0,20.0,0.0,0.0,1,1,1,2,3,25.0,40.0,30.0,20.0,0,0,0,1,0,1,1,0,1,1,1,True,0,0,1,0,1,1,True,1,0,0,0,0,0,0,0,0,0,True,1,1,1,0,1,True,1,0,1,0,0,1,0,0,0
0,184.0,75.0,78.0,4,6.0,6.0,4.0,22,22,21,2,6,2,4,10.0,15.0,0.0,0.0,0,0,2,1,1,15.0,50.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,0,0,1,0,0,True,0,1,1,1,0,0,0,0,0,0,True,0,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,178.0,79.0,181.0,5,6.0,6.0,4.0,25,25,23,3,5,4,2,0.0,20.0,0.0,0.0,0,0,2,3,3,17.0,15.0,70.0,0.0,0,0,1,1,0,0,1,0,1,0,1,True,0,1,0,0,0,1,True,0,0,0,1,0,1,0,0,0,0,True,1,1,0,1,1,True,0,1,1,0,0,0,1,0,0
0,165.0,68.0,178.0,15,13.0,10.0,10.0,33,33,32,3,5,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,183.0,80.0,183.0,2,7.0,7.0,4.0,26,24,22,2,3,1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,15.0,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,0,1,1,True,0,1,1,0,0,0,1,0,0
0,183.0,70.0,187.0,5,7.0,7.0,5.0,25,25,22,3,8,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
1,178.0,61.0,170.0,1,3.0,3.0,2.0,19,19,17,3,9,1,0,0.0,0.0,0.0,0.0,0,0,1,1,1,3.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,1,1,0,0,0,0,0,0,True,0,1,0,0,0,True,0,1,1,1,0,0,0,0,0
0,180.0,74.0,180.0,7,10.0,10.0,9.0,31,30,28,4,14,6,2,0.0,38.0,3.0,0.0,1,1,1,1,1,15.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,True,0,1,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,168.0,59.0,168.0,0,7.0,7.0,6.0,22,22,20,2,3,4,2,9.0,9.0,18.0,18.0,0,0,0,2,4,12.0,4.0,20.0,0.0,0,0,0,0,0,0,0,0,1,1,0,True,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,0,0,0,1,1,True,1,0,0,0,0,0,0,0,0
1,162.0,153.0,162.0,1,4.0,3.0,2.0,22,20,18,4,10,1,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,1,0,0,0,1,0,0,True,0,0,0,0,0,False,0,1,1,0,0,0,1,0,0
0,178.0,77.0,178.0,4,7.0,6.0,4.0,27,24,22,3,8,2,0,0.0,0.0,0.0,0.0,0,0,1,1,2,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,True,1,1,1,0,1,True,0,1,2,1,1,0,0,0,0
1,160.0,54.0,160.0,5,4.0,4.0,3.0,23,22,21,2,4,2,0,0.0,0.0,0.0,0.0,0,0,1,2,2,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,1,0,1,1,0,0,0,0,0,True,1,1,1,0,0,True,0,1,1,0,1,0,0,0,0
0,196.0,93.0,204.0,0,6.0,5.0,3.0,24,20,15,3,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
1,160.0,56.0,160.0,2,4.0,4.0,2.0,20,20,17,2,4,1,2,0.0,0.0,0.0,0.0,0,0,0,3,4,5.0,0.0,40.0,0.0,0,0,0,0,1,1,0,0,1,0,0,True,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,1,True,0,1,1,0,1,0,0,0,0
0,187.0,77.0,192.0,6,7.0,7.0,4.0,29,26,24,2,8,5,1,9.0,5.0,10.0,18.0,0,0,1,1,2,18.0,55.0,18.0,0.0,0,0,1,1,1,1,1,0,1,0,1,True,0,0,0,0,0,1,True,0,0,0,0,0,1,0,1,0,1,True,1,0,1,1,1,True,0,1,0,0,0,0,0,0,0
0,185.0,66.0,188.0,6,10.0,10.0,6.0,27,25,24,4,14,3,0,0.0,0.0,0.0,0.0,0,0,0,2,2,30.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,1,0,0,0,True,0,1,0,0,0,True,0,1,1,0,0,0,0,0,1
0,184.0,59.0,190.0,4,4.0,4.0,3.0,19,19,17,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,1,1,0,0,0,0,0
0,189.0,70.0,191.0,2,7.0,7.0,5.0,25,25,23,5,9,1,0,0.0,0.0,0.0,0.0,0,0,2,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,True,0,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,175.0,58.0,178.0,1,8.0,8.0,5.0,26,26,24,4,9,4,2,20.0,20.0,12.0,12.0,1,1,2,2,2,0.0,50.0,0.0,0.0,0,0,1,1,0,1,0,0,1,1,1,True,0,1,1,0,0,0,True,1,0,0,0,1,0,0,0,1,0,True,1,1,1,0,1,True,0,1,1,0,1,0,0,0,0
0,178.0,66.0,180.0,6,8.0,8.0,6.0,24,24,20,3,10,6,1,0.0,0.0,0.0,0.0,1,2,0,1,3,20.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,1,0,1,True,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,0,0,0,True,0,1,1,0,0,0,1,0,0
0,169.0,79.0,162.0,5,4.0,4.0,3.0,18,17,16,3,7,2,0,0.0,0.0,0.0,0.0,3,1,2,4,9,28.0,75.0,95.0,20.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,1,1,1,0,0,1,0,0,True,0,1,1,1,1,True,0,1,1,0,0,0,1,0,0
